4485,N,Flat,Unknown,1960,LN
4486,N,Flat,Unknown,1860,SC
4487,N,Flat,Unknown,1900,LN
4488,N,House,Mid Terraced,1930,SW
4489,N,Flat,Unknown,2005,LN
4490,N,Bungalow,Detached,1950,WM
4491,N,House,Semi-Detached,1982,NW
4492,N,Flat,Unknown,2000,OM
4493,N,House,Semi-Detached,1935,YH
4494,N,Flat,Unknown,1870,SW
4495,N,House,Mid Terraced,1960,EA
4496,N,Bungalow,Semi-Detached,1935,SC
4497,N,House,Detached,2008,SW
4498,N,House,Mid Terraced,1925,LN
4499,N,House,Semi-Detached,1950,WM
4500,N,House,Detached,1970,YH
4501,N,House,Semi-Detached,1900,NW
4502,N,Flat,Unknown,1935,LN
4503,N,House,Semi-Detached,1965,WM
4504,N,House,Detached,1939,OM
4505,N,House,Semi-Detached,1950,WM
4506,N,Bungalow,Detached,1975,SC
4507,N,Flat,Unknown,1900,LN
4508,N,House,Mid Terraced,1900,LN
4509,N,House,Detached,1980,EA
4510,N,House,Mid Terraced,1935,WM
4511,N,House,Semi-Detached,1985,OS
4512,N,House,Semi-Detached,1930,WM
4513,N,House,Detached,1960,YH
4514,N,House,Mid Terraced,1900,EA
4515,N,House,Mid Terraced,1902,YH
4516,N,House,Semi-Detached,1935,LN
4517,N,House,Mid Terraced,1930,OM
4518,N,House,Semi-Detached,1965,OS
4519,N,Bungalow,Detached,1968,SC
4520,N,House,Semi-Detached,1965,WM
4521,N,House,Detached,1985,EM
4522,N,House,Semi-Detached,1925,LN
4523,N,Flat,Unknown,1900,LN
4524,N,House,Mid Terraced,1950,EM
4525,N,Flat,Unknown,1900,LN
4526,N,Flat,Unknown,1960,LN
4527,N,Flat,Unknown,1900,LN
4528,N,House,Semi-Detached,1935,LN
4529,N,Flat,Unknown,2001,WS
4530,N,House,Mid Terraced,1850,EA
4531,N,House,Mid Terraced,1873,OM
4532,N,Flat,Unknown,1900,LN
4533,N,House,Mid Terraced,1900,LN
4534,N,House,Semi-Detached,1970,OS
4535,N,House,Mid Terraced,1998,EM
4536,N,House,Semi-Detached,1920,NW
4537,N,Flat,Unknown,1900,LN
4538,N,House,Detached,1980,OS
4539,N,House,Mid Terraced,1967,SW
4540,N,House,Detached,1995,OM
4541,N,House,Semi-Detached,1964,YH
4542,N,House,Semi-Detached,1850,EM
4543,N,Flat,Unknown,2010,LN
4544,N,House,Mid Terraced,1910,NT
4545,N,House,Mid Terraced,1910,LN
4546,N,House,Mid Terraced,1900,LN
4547,N,House,Mid Terraced,1950,NW
4548,N,House,Detached,,WM
4549,N,Flat,Unknown,2012,OS
4550,N,House,Mid Terraced,1906,SW
4551,N,Flat,Unknown,2008,OM
4552,N,House,Semi-Detached,1995,EA
4553,N,House,Detached,1989,OS
4554,N,House,Semi-Detached,2009,EA
4555,N,House,Mid Terraced,1900,NT
4556,N,House,Semi-Detached,1983,EM
4557,N,House,Detached,1965,WM
4558,N,House,Semi-Detached,1935,YH
4559,N,House,Mid Terraced,,SC
4560,N,House,Semi-Detached,1985,OM
4561,N,House,Detached,1970,NW
4562,N,House,Detached,1993,EM
4563,N,Flat,Unknown,1860,LN
4564,N,Bungalow,Detached,1965,YH
4565,N,House,Mid Terraced,1885,OM
4566,N,House,Detached,2007,SC
4567,N,House,Mid Terraced,1880,SC
4568,N,House,Mid Terraced,1930,OM
4569,N,House,Detached,,LN
4570,N,House,Semi-Detached,1800,SW
4571,N,House,Detached,1989,WS
4572,N,House,Mid Terraced,1970,OM
4573,N,House,Mid Terraced,1935,LN
4574,N,House,Mid Terraced,,EM
4575,N,House,Semi-Detached,1930,YH
4576,N,House,Mid Terraced,1985,LN
4577,N,Flat,Unknown,2003,YH
4578,N,House,Mid Terraced,1900,OS
4579,N,Flat,Unknown,2005,NW
4580,N,House,Mid Terraced,1930,LN
4581,N,House,Mid Terraced,1930,WM
4582,N,Flat,Unknown,1992,OM
4583,N,Flat,Unknown,1880,SW
4584,N,House,Detached,,NW
4585,N,House,Detached,1998,WS
4586,N,House,Mid Terraced,1980,OM
4587,N,Flat,Unknown,1990,OM
4588,N,House,Detached,2000,SC
4589,N,House,Detached,2013,SW
4590,N,House,Semi-Detached,,NW
4591,N,House,Mid Terraced,,OM
4592,N,House,Mid Terraced,1980,SW
4593,N,Flat,Unknown,1990,OM
4594,N,House,Semi-Detached,1904,WS
4595,N,Flat,Unknown,1910,LN
4596,N,Flat,Unknown,2003,OM
4597,N,House,Mid Terraced,1968,OM
4598,N,Flat,Unknown,2005,LN
4599,N,House,Semi-Detached,1994,LN
4600,N,House,Semi-Detached,1965,WM
4601,N,House,Semi-Detached,1980,SW
4602,N,House,Detached,1972,OS
4603,N,House,Detached,1997,SW
4604,N,House,Semi-Detached,,LN
4605,N,Flat,Unknown,1900,LN
4606,N,House,Mid Terraced,,WS
4607,n,Flat,Unknown,1900,OM
4608,N,House,Semi-Detached,1950,OM
4609,N,House,Detached,1995,OS
4610,N,Flat,Unknown,1980,LN
4611,N,House,Mid Terraced,1900,OM
4612,N,House,Semi-Detached,1995,NW
4613,N,House,Semi-Detached,1975,WM
4614,N,House,Mid Terraced,1900,OS
4615,N,House,Detached,1979,LN
4616,N,House,Semi-Detached,1930,LN
4617,N,House,Detached,2006,EM
4618,N,House,Detached,1936,EM
4619,N,House,Mid Terraced,1910,LN
4620,N,Bungalow,Semi-Detached,1960,OS
4621,N,House,Semi-Detached,1930,SW
4622,N,House,Mid Terraced,1995,OS
4623,N,House,Mid Terraced,1980,WS
4624,N,House,Mid Terraced,1950,LN
4625,N,Flat,Unknown,1970,OM
4626,N,Flat,Unknown,2003,WM
4627,N,House,Detached,1970,YH
4628,N,Flat,Unknown,1910,OM
4629,N,House,Mid Terraced,1994,OS
4630,N,Flat,Unknown,1890,SC
4631,N,House,Semi-Detached,1957,SW
4632,N,House,Semi-Detached,1930,OM
4633,N,House,Mid Terraced,1900,YH
4634,N,Flat,Unknown,1993,LN
4635,N,Unknown,Unknown,1970,SC
4636,N,House,Semi-Detached,1970,SW
4637,N,Flat,Unknown,1970,LN
4638,N,Flat,Unknown,1987,OM
4639,N,House,Mid Terraced,,OS
4640,N,Bungalow,Detached,1970,WM
4641,N,Flat,Unknown,1900,LN
4642,N,House,Mid Terraced,1995,OM
4643,N,House,Detached,1600,OS
4644,N,Flat,Unknown,2000,LN
4645,N,House,Mid Terraced,2014,WM
4646,N,House,Detached,1930,NT
4647,N,House,Semi-Detached,1960,OM
4648,N,House,Detached,,OM
4649,N,House,Mid Terraced,1905,OM
4650,N,Flat,Unknown,1900,LN
4651,N,Maisonette,Unknown,1955,OM
4652,N,House,Detached,,OS
4653,N,House,Semi-Detached,1896,SW
4654,N,House,Mid Terraced,1811,SW
4655,N,House,Detached,1970,OS
4656,N,House,Mid Terraced,1970,OM
4657,N,House,Detached,1980,OS
4658,N,Flat,Unknown,1975,OS
4659,N,House,Detached,1960,OS
4660,N,Flat,Unknown,1930,LN
4661,N,House,Semi-Detached,1930,SW
4662,N,House,Semi-Detached,1950,EM
4663,N,House,Semi-Detached,1790,NW
4664,N,Flat,Unknown,1900,LN
4665,N,House,Detached,1998,SC
4666,N,Flat,Unknown,1930,LN
4667,N,House,Detached,2000,SW
4668,N,House,Mid Terraced,1895,YH
4669,N,House,Semi-Detached,1930,NW
4670,N,House,Semi-Detached,1905,EM
4671,N,House,Detached,1800,SW
4672,Y,House,Detached,,NW
4673,N,House,Mid Terraced,1900,LN
4674,N,Flat,Unknown,1850,OS
4675,N,House,Mid Terraced,1890,EM
4676,N,House,Mid Terraced,2000,OS
4677,N,House,Mid Terraced,,LN
4678,N,House,Mid Terraced,1987,SW
4679,N,Flat,Unknown,1900,LN
4680,N,Flat,Unknown,1990,OM
4681,N,House,Detached,1905,EA
4682,N,House,Semi-Detached,,OM
4683,N,Maisonette,Unknown,1950,LN
4684,N,House,Detached,,SC
4685,N,House,Mid Terraced,1990,SW
4686,N,House,Mid Terraced,1930,YH
4687,N,Flat,Unknown,2003,SC
4688,N,House,Semi-Detached,1980,EM
4689,N,Flat,Unknown,1900,SW
4690,N,House,Mid Terraced,2016,OM
4691,N,Flat,Unknown,1965,SW
4692,N,Flat,Unknown,1890,SC
4693,N,House,Semi-Detached,1935,NW
4694,N,House,Mid Terraced,1930,LN
4695,N,House,Mid Terraced,1890,YH
4696,N,House,Mid Terraced,2004,SW
4697,N,House,Mid Terraced,1900,OM
4698,N,House,Mid Terraced,2000,OM
4699,N,House,Detached,2005,SW
4700,N,House,Semi-Detached,2012,NW
4701,N,House,Semi-Detached,1980,SW
4702,N,Flat,Unknown,1890,LN
4703,N,Flat,Unknown,1850,OM
4704,N,House,Mid Terraced,2008,YH
4705,N,House,Detached,2005,LN
4706,N,House,Semi-Detached,,LN
4707,N,House,Detached,1898,NT
4708,N,House,Semi-Detached,2005,SC
4709,N,House,Detached,1920,LN
4710,N,Unknown,Unknown,,OS
4711,N,House,Detached,2016,OM
4712,N,Bungalow,Detached,1935,LN
4713,N,Flat,Unknown,1990,OM
4714,N,House,Semi-Detached,1950,NW
4715,N,House,Semi-Detached,1940,LN
4716,N,House,Semi-Detached,1950,LN
4717,N,Flat,Unknown,2005,OS
4718,N,House,Mid Terraced,1980,SW
4719,N,Flat,Unknown,2014,OS
4720,N,House,Detached,1950,EM
4721,N,House,Semi-Detached,1930,OM
4722,N,House,Mid Terraced,,OM
4723,N,House,Mid Terraced,1970,OS
4724,N,Flat,Unknown,2000,LN
4725,N,House,Detached,,OS
4726,N,House,Semi-Detached,2006,NW
4727,N,House,Mid Terraced,1930,LN
4728,N,Bungalow,Detached,1935,NW
4729,Y,Flat,Unknown,1880,LN
4730,N,Flat,Unknown,1930,LN
4731,N,House,Semi-Detached,,OM
4732,N,House,Detached,1980,EM
4733,N,House,Mid Terraced,1955,OM
4734,N,Bungalow,Detached,1926,OM
4735,N,Bungalow,Detached,1990,OS
4736,N,House,Detached,1935,OM
4737,N,House,Mid Terraced,1960,NT
4738,N,House,Detached,1990,EM
4739,N,Flat,Unknown,2000,OS
4740,N,House,Semi-Detached,1950,SW
4741,N,House,Mid Terraced,1965,OM
4742,N,House,Semi-Detached,1960,EM
4743,N,Flat,Unknown,1970,WM
4744,N,House,Semi-Detached,1950,NT
4745,N,Flat,Unknown,2006,WS
4746,N,Flat,Unknown,2006,WM
4747,N,Bungalow,Detached,1965,EM
4748,N,Flat,Unknown,1900,LN
4749,N,House,Detached,,EM
4750,N,House,Mid Terraced,1910,LN
4751,N,House,Detached,1995,YH
4752,N,House,Detached,,WS
4753,N,House,Detached,2007,EA
4754,N,Flat,Unknown,2008,LN
4755,N,House,Semi-Detached,1970,SC
4756,N,House,Detached,1900,NW
4757,N,House,Semi-Detached,1900,SC
4758,N,Flat,Unknown,1960,EM
4759,N,Flat,Unknown,1905,SC
4760,N,House,Semi-Detached,1980,SC
4761,N,Flat,Unknown,1900,NW
4762,N,House,Semi-Detached,,LN
4763,N,House,Detached,1800,SW
4764,N,House,Semi-Detached,1965,WM
4765,N,Flat,Unknown,1935,LN
4766,N,House,Mid Terraced,1963,NW
4767,N,Maisonette,Unknown,1910,LN
4768,N,House,Detached,,NW
4769,N,House,Semi-Detached,,OS
4770,N,House,Detached,1998,NW
4771,N,House,Detached,1990,WS
4772,N,House,Semi-Detached,1935,OM
4773,N,House,Mid Terraced,1880,YH
4774,N,House,Mid Terraced,2016,OM
4775,N,House,Detached,1911,NW
4776,N,House,Mid Terraced,1800,YH
4777,N,House,Semi-Detached,,SW
4778,N,House,Detached,,OS
4779,N,House,Mid Terraced,2005,WM
4780,N,House,Semi-Detached,1960,OS
4781,N,House,Mid Terraced,1880,NT
4782,N,House,Semi-Detached,1890,SC
4783,N,House,Mid Terraced,,LN
4784,N,Maisonette,Unknown,1960,LN
4785,N,House,Semi-Detached,,LN
4786,N,House,Mid Terraced,,NW
4787,N,House,Mid Terraced,2014,EM
4788,N,House,Mid Terraced,1999,WM
4789,N,House,Detached,2000,OM
4790,N,House,Semi-Detached,1935,SW
4791,N,House,Semi-Detached,1900,SW
4792,N,House,Mid Terraced,1985,OM
4793,N,House,Detached,1800,OS
4794,N,Flat,Unknown,2008,LN
4795,N,House,Detached,1930,YH
4796,N,House,Mid Terraced,,SW
4797,N,House,Semi-Detached,1935,LN
4798,N,House,Detached,,SC
4799,N,House,Detached,1970,SW
4800,N,House,Detached,,EA
4801,N,House,Semi-Detached,1950,WS
4802,N,House,Mid Terraced,1900,NW
4803,N,House,Mid Terraced,1900,LN
4804,N,Flat,Unknown,1992,LN
4805,N,House,Mid Terraced,1990,SC
4806,N,House,Semi-Detached,2008,OM
4807,N,Flat,Unknown,1970,NW
4808,N,Flat,Unknown,1900,LN
4809,N,Flat,Unknown,1995,EA
4810,N,Flat,Unknown,1935,LN
4811,N,House,Mid Terraced,,NW
4812,N,House,Mid Terraced,1900,YH
4813,N,House,Mid Terraced,,NT
4814,N,Flat,Unknown,1880,LN
4815,N,House,Detached,1780,SW
4816,N,House,Mid Terraced,1980,EA
4817,N,House,Semi-Detached,1950,OM
4818,N,Bungalow,Detached,1961,SW
4819,N,House,Mid Terraced,,OM
4820,N,House,Detached,,YH
4821,N,Flat,Unknown,2002,OM
4822,N,House,Semi-Detached,1930,EM
4823,N,House,Mid Terraced,1930,EM
4824,N,Bungalow,Detached,1800,NT
4825,N,House,Semi-Detached,2016,OS
4826,N,House,Semi-Detached,,SW
4827,N,House,Semi-Detached,2011,SC
4828,N,House,Semi-Detached,1950,WM
4829,N,House,Mid Terraced,1960,WM
4830,N,House,Mid Terraced,1890,OM
4831,N,House,Semi-Detached,1900,SC
4832,N,House,Mid Terraced,1975,NW
4833,N,House,Mid Terraced,1850,OS
4834,N,Flat,Unknown,2009,OS
4835,N,House,Semi-Detached,,OS
4836,N,House,Semi-Detached,1950,OM
4837,N,House,Detached,2016,SW
4838,N,House,Semi-Detached,1930,LN
4839,N,Flat,Unknown,1900,NW
4840,N,Flat,Unknown,1900,SW
4841,N,House,Detached,,OM
4842,N,Flat,Unknown,1970,OS
4843,N,House,Mid Terraced,1900,WM
4844,N,Flat,Unknown,1982,YH
4845,N,House,Detached,1900,EM
4846,N,House,Semi-Detached,1970,NW
4847,N,House,Semi-Detached,,OS
4848,N,House,Detached,2000,WM
4849,N,House,Mid Terraced,2015,WM
4850,N,House,Semi-Detached,,EM
4851,N,House,Detached,2000,WM
4852,N,House,Semi-Detached,,WM
4853,N,Flat,Unknown,2014,WM
4854,N,House,Mid Terraced,1900,LN
4855,N,House,Mid Terraced,1900,WM
4856,N,Bungalow,Detached,2015,OM
4857,N,House,Detached,1987,EA
4858,N,Flat,Unknown,2000,OM
4859,N,House,Detached,1975,SW
4860,N,House,Mid Terraced,1998,WS
4861,N,House,Detached,2000,OS
4862,N,Flat,Unknown,1910,LN
4863,N,House,Semi-Detached,1935,EM
4864,N,House,Detached,1980,WM
4865,N,Flat,Unknown,1890,LN
4866,N,House,Mid Terraced,1800,SW
4867,N,Bungalow,Detached,1989,SC
4868,N,Flat,Unknown,1997,NW
4869,N,House,Detached,,WM
4870,N,House,Mid Terraced,1950,OM
4871,N,House,Semi-Detached,1950,WM
4872,N,Flat,Unknown,2005,WM
4873,N,House,Detached,1800,SW
4874,N,House,Semi-Detached,1935,YH
4875,N,House,Mid Terraced,,SW
4876,N,House,Detached,1980,NT
4877,N,House,Semi-Detached,,LN
4878,N,Flat,Unknown,1970,OS
4879,N,Bungalow,Detached,1960,OM
4880,N,House,Detached,1965,WM
4881,N,House,Detached,,NW
4882,N,House,Mid Terraced,,OS
4883,N,House,Mid Terraced,2013,EA
4884,N,House,Detached,1930,SW
4885,N,House,Detached,,YH
4886,N,House,Semi-Detached,,SW
4887,N,House,Mid Terraced,2007,SW
4888,N,House,Detached,1900,WM
4889,N,Bungalow,Detached,1920,NT
4890,N,House,Semi-Detached,,SW
4891,N,Flat,Unknown,1890,LN
4892,N,House,Mid Terraced,1850,SW
4893,N,House,Semi-Detached,1967,YH
4894,N,House,Semi-Detached,2005,NW
4895,N,Bungalow,Detached,1930,SC
4896,N,House,Mid Terraced,1800,OS
4897,N,Flat,Unknown,1990,OM
4898,N,House,Mid Terraced,1950,SC
4899,N,House,Semi-Detached,1900,EA
4900,N,House,Semi-Detached,1974,NW
4901,N,House,Detached,1995,OS
4902,N,House,Semi-Detached,,NW
4903,N,House,Semi-Detached,,NW
4904,N,House,Mid Terraced,1930,OS
4905,N,House,Mid Terraced,1985,EM
4906,N,House,Mid Terraced,1750,OM
4907,N,House,Semi-Detached,1935,OS
4908,N,House,Detached,1991,SW
4909,N,House,Mid Terraced,,WM
4910,N,House,Semi-Detached,1700,SW
4911,N,House,Mid Terraced,2007,OS
4912,N,House,Semi-Detached,,EA
4913,N,House,Mid Terraced,,OM
4914,N,House,Semi-Detached,2016,WM
4915,N,House,Mid Terraced,2009,OS
4916,N,House,Mid Terraced,1935,YH
4917,N,House,Mid Terraced,1910,NW
4918,N,House,Mid Terraced,1992,SW
4919,N,House,Detached,1967,OM
4920,N,House,Mid Terraced,1900,LN
4921,N,House,Detached,,EM
4922,N,House,Semi-Detached,,WM
4923,N,House,Mid Terraced,1930,LN
4924,N,House,Mid Terraced,1835,SW
4925,N,House,Semi-Detached,,NT
4926,N,House,Mid Terraced,1985,OS
4927,N,House,Semi-Detached,2012,WM
4928,N,House,Mid Terraced,1900,WS
4929,N,House,Mid Terraced,1955,NT
4930,N,Flat,Unknown,1900,LN
4931,N,House,Mid Terraced,1950,YH
4932,N,House,Detached,,NT
4933,N,House,Semi-Detached,1989,SW
4934,N,House,Semi-Detached,1930,LN
4935,N,House,Detached,1990,SW
4936,N,Flat,Unknown,1850,SW
4937,N,House,Semi-Detached,,NW
4938,N,House,Detached,,YH
4939,N,House,Mid Terraced,1938,YH
4940,N,House,Mid Terraced,,YH
4941,N,House,Mid Terraced,1930,LN
4942,N,House,Semi-Detached,,OS
4943,N,Flat,Unknown,1930,SC
4944,N,House,Semi-Detached,,OS
4945,N,House,Detached,2000,SW
4946,N,Maisonette,Unknown,1950,LN
4947,N,House,Mid Terraced,,EM
4948,N,House,Mid Terraced,1955,EM
4949,N,House,Detached,2000,OM
4950,N,House,Semi-Detached,,OM
4951,N,House,Semi-Detached,,OS
4952,N,Flat,Unknown,1900,LN
4953,N,House,Detached,1987,OS
4954,N,House,Detached,1973,EM
4955,Y,Bungalow,Detached,1975,SW
4956,N,House,Detached,1800,OS
4957,N,House,Semi-Detached,1994,OM
4958,N,House,Mid Terraced,2004,EM
4959,N,House,Mid Terraced,,LN
4960,N,House,Detached,1984,WM
4961,N,Flat,Unknown,1900,WM
4962,N,Flat,Unknown,2000,SW
4963,N,House,Detached,1910,EM
4964,N,House,Mid Terraced,1910,NW
4965,N,House,Mid Terraced,2007,YH
4966,N,House,Semi-Detached,1935,LN
4967,N,House,Semi-Detached,,OS
4968,N,House,Mid Terraced,1900,LN
4969,N,House,Mid Terraced,,OM
4970,N,House,Mid Terraced,1920,LN
4971,N,House,Semi-Detached,1932,NT
4972,N,House,Semi-Detached,,EA
4973,N,House,Mid Terraced,2009,WM
4974,N,House,Detached,2010,OM
4975,N,House,Semi-Detached,1965,OM
4976,N,House,Detached,,EM
4977,N,Flat,Unknown,1904,LN
4978,N,House,Mid Terraced,,OM
4979,N,House,Mid Terraced,1900,LN
4980,N,House,Semi-Detached,,NW
4981,N,House,Semi-Detached,,OS
4982,N,House,Detached,1900,SC
4983,N,House,Mid Terraced,,LN
4984,N,House,Detached,1900,EA
4985,N,House,Detached,,NW
4986,N,House,Semi-Detached,1935,LN
4987,N,House,Semi-Detached,1950,OM
4988,N,Flat,Unknown,2005,WM
4989,N,House,Semi-Detached,,NW
4990,N,Bungalow,Semi-Detached,,SW
4991,N,House,Detached,2007,OM
4992,N,House,Semi-Detached,1975,OM
4993,N,House,Mid Terraced,1900,LN
4994,N,Flat,Unknown,2007,OM
4995,N,House,Mid Terraced,,OM
4996,N,House,Detached,1983,WM
4997,N,House,Mid Terraced,,EA
4998,N,House,Mid Terraced,2005,WM
4999,N,Flat,Unknown,2000,OM
5000,N,House,Detached,1995,YH
5001,N,House,Semi-Detached,1900,EM
5002,N,House,Semi-Detached,,NW
5003,N,House,Semi-Detached,,SW
5004,N,House,Semi-Detached,1955,OM
5005,N,Flat,Unknown,1880,LN
5006,N,House,Detached,1913,OS
5007,N,House,Detached,2000,NW
5008,N,Flat,Unknown,1840,YH
5009,N,House,Mid Terraced,1900,EA
5010,N,House,Mid Terraced,,LN
5011,N,House,Mid Terraced,1965,SW
5012,N,House,Detached,1906,LN
5013,N,House,Detached,,OS
5014,N,House,Detached,1980,SW
5015,N,Flat,Unknown,2003,WM
5016,N,Flat,Unknown,2010,NW
5017,N,House,Mid Terraced,1900,LN
5018,N,House,Mid Terraced,1970,OM
5019,N,Flat,Unknown,1977,OM
5020,N,House,Detached,,OS
5021,N,House,Semi-Detached,,SW
5022,N,House,Detached,,EM
5023,N,House,Semi-Detached,1988,LN
5024,N,House,Mid Terraced,1900,LN
5025,N,Flat,Unknown,2006,EM
5026,N,Flat,Unknown,1975,SW
5027,N,House,Semi-Detached,,NW
5028,N,House,Mid Terraced,,SW
5029,N,Flat,Unknown,1950,SC
5030,N,House,Mid Terraced,1890,LN
5031,N,House,Mid Terraced,1890,WM
5032,N,House,Detached,,OM
5033,N,House,Detached,,EM
5034,N,House,Detached,1990,WM
5035,N,House,Semi-Detached,1965,SW
5036,N,House,Mid Terraced,2012,SW
5037,N,House,Detached,1980,OS
5038,N,Flat,Unknown,1885,SC
5039,N,House,Mid Terraced,1955,EM
5040,N,Flat,Unknown,1980,OS
5041,N,House,Mid Terraced,1930,LN
5042,N,Flat,Unknown,1900,EM
5043,N,House,Detached,1985,OM
5044,N,House,Semi-Detached,1946,YH
5045,N,Bungalow,Semi-Detached,,YH
5046,N,House,Mid Terraced,1900,EA
5047,N,House,Mid Terraced,2016,NW
5048,N,House,Detached,1850,EM
5049,N,House,Detached,1999,YH
5050,N,House,Detached,1930,NW
5051,N,House,Semi-Detached,1930,NW
5052,N,House,Detached,1955,OM
5053,N,House,Detached,1850,OM
5054,N,House,Mid Terraced,1985,EM
5055,N,House,Mid Terraced,1900,LN
5056,N,House,Mid Terraced,1900,YH
5057,N,House,Mid Terraced,,OM
5058,N,House,Mid Terraced,1900,NW
5059,N,House,Semi-Detached,1930,SW
5060,N,Flat,Unknown,1990,NW
5061,N,House,Detached,1984,OS
5062,N,House,Semi-Detached,,OS
5063,N,Flat,Unknown,2010,OM
5064,N,House,Mid Terraced,1935,OS
5065,N,House,Detached,1990,OS
5066,N,House,Mid Terraced,,OM
5067,N,House,Mid Terraced,1910,EM
5068,N,House,Detached,1850,EM
5069,N,House,Detached,1850,WM
5070,N,Flat,Unknown,2010,LN
5071,N,Bungalow,Detached,1970,OS
5072,N,House,Semi-Detached,1982,SW
5073,N,Flat,Unknown,1890,LN
5074,N,House,Semi-Detached,1985,SW
5075,N,House,Detached,1995,EM
5076,N,House,Detached,,OS
5077,N,House,Semi-Detached,1990,SW
5078,N,House,Semi-Detached,1932,WM
5079,N,House,Mid Terraced,,WM
5080,N,House,Mid Terraced,,OS
5081,N,House,Detached,2016,OM
5082,N,House,Semi-Detached,1995,EM
5083,N,House,Semi-Detached,1952,WS
5084,N,House,Detached,,OS
5085,N,House,Detached,1997,SW
5086,N,House,Detached,2011,SC
5087,N,House,Mid Terraced,2012,WM
5088,N,House,Detached,,SW
5089,N,House,Mid Terraced,,OM
5090,N,House,Mid Terraced,,WM
5091,N,House,Detached,,EA
5092,N,House,Detached,2002,YH
5093,N,House,Detached,,OM
5094,N,House,Mid Terraced,1980,OS
5095,N,House,Mid Terraced,1985,OM
5096,N,House,Detached,1990,NW
5097,N,House,Mid Terraced,,LN
5098,N,House,Detached,,OS
5099,N,House,Mid Terraced,,OM
5100,N,House,Detached,,OM
5101,N,Flat,Unknown,1970,LN
5102,N,House,Mid Terraced,,OM
5103,N,House,Semi-Detached,1955,YH
5104,N,House,Semi-Detached,1970,SW
5105,N,Flat,Unknown,2006,SW
5106,N,Flat,Unknown,1960,LN
5107,N,House,Detached,,EM
5108,N,House,Detached,,OM
5109,N,House,Mid Terraced,1900,EA
5110,N,Flat,Unknown,1970,LN
5111,N,Flat,Unknown,2016,LN
5112,N,Bungalow,Detached,1994,OS
5113,N,House,Detached,2016,WM
5114,N,House,Mid Terraced,1900,LN
5115,N,House,Semi-Detached,1890,NW
5116,N,House,Mid Terraced,1930,LN
5117,N,House,Mid Terraced,1955,SW
5118,N,House,Detached,2004,WM
5119,N,House,Semi-Detached,,SW
5120,N,House,Semi-Detached,1850,YH
5121,N,House,Mid Terraced,1900,LN
5122,N,Flat,Unknown,2009,EA
5123,N,House,Detached,,OM
5124,N,Flat,Unknown,1930,LN
5125,N,House,Detached,2017,EA
5126,N,House,Semi-Detached,2015,SW
5127,N,Flat,Unknown,2010,LN
5128,N,House,Detached,2010,WM
5129,N,House,Detached,1969,WM
5130,N,House,Detached,1925,SW
5131,N,House,Detached,1965,OM
5132,N,House,Detached,1880,YH
5133,N,House,Semi-Detached,1960,SW
5134,N,House,Mid Terraced,1870,NT
5135,N,Flat,Unknown,1850,SW
5136,N,Flat,Unknown,1988,WS
5137,N,House,Mid Terraced,,SW
5138,N,House,Mid Terraced,1900,LN
5139,N,House,Mid Terraced,1870,WM
5140,N,House,Semi-Detached,,WM
5141,N,House,Semi-Detached,2007,SW
5142,N,Flat,Unknown,1985,LN
5143,N,House,Detached,1860,OM
5144,N,House,Semi-Detached,1970,NT
5145,N,House,Mid Terraced,1930,LN
5146,N,House,Detached,,NT
5147,N,House,Detached,1900,EM
5148,N,House,Semi-Detached,1960,EM
5149,N,House,Semi-Detached,1887,OM
5150,N,House,Detached,2016,OS
5151,N,House,Semi-Detached,,OM
5152,N,House,Semi-Detached,,NW
5153,N,House,Semi-Detached,1955,WM
5154,N,House,Semi-Detached,,WM
5155,N,House,Detached,1995,NW
5156,N,House,Mid Terraced,,OS
5157,N,Flat,Unknown,1965,LN
5158,N,House,Semi-Detached,1930,OS
5159,N,House,Detached,,OS
5160,N,House,Mid Terraced,2005,NW
5161,N,Unknown,Unknown,2012,EM
5162,N,House,Detached,1935,WM
5163,N,House,Semi-Detached,2004,EM
5164,N,House,Semi-Detached,1905,SW
5165,N,Flat,Unknown,1875,LN
5166,N,House,Detached,1930,OM
5167,N,House,Mid Terraced,1965,OS
5168,N,House,Mid Terraced,1990,SW
5169,N,House,Detached,1992,EM
5170,N,House,Mid Terraced,2010,EM
5171,N,Flat,Unknown,1975,OM
5172,N,Flat,Unknown,1955,OM
5173,N,House,Mid Terraced,1875,EA
5174,N,Flat,Unknown,2010,LN
5175,N,House,Semi-Detached,1930,SW
5176,N,House,Mid Terraced,,NT
5177,N,Bungalow,Semi-Detached,1900,NT
5178,N,House,Mid Terraced,,NW
5179,N,House,Mid Terraced,1940,WS
5180,N,House,Detached,1989,SW
5181,N,Flat,Unknown,2016,NT
5182,N,Bungalow,Detached,1958,WS
5183,N,Flat,Unknown,1900,LN
5184,N,House,Semi-Detached,,EM
5185,N,House,Mid Terraced,1910,LN
5186,N,House,Semi-Detached,1840,EM
5187,N,House,Semi-Detached,,EA
5188,N,Bungalow,Detached,1935,SW
5189,N,House,Detached,1935,SW
5190,N,House,Semi-Detached,1977,WM
5191,N,House,Semi-Detached,1901,OM
5192,N,House,Detached,,SW
5193,N,House,Detached,1900,WS
5194,N,House,Mid Terraced,1900,OM
5195,N,House,Detached,,SW
5196,N,House,Mid Terraced,1930,LN
5197,N,House,Semi-Detached,1935,LN
5198,N,House,Mid Terraced,1990,SC
5199,N,House,Mid Terraced,2009,OM
