5805,AAA184,Standard,Y,N,N,N,N,N
5966,AAA185,Standard,Y,N,N,N,N,N
5959,AAA186,Standard,Y,N,N,N,N,N
5817,AAA187,Standard,Y,N,N,N,N,N
6027,AAA188,Standard,Y,N,N,N,N,N
5862,AAA189,Standard,Y,N,N,N,N,N
5943,AAA190,Standard,Y,N,N,N,N,N
6012,AAA191,Standard,Y,N,N,N,N,N
5853,AAA192,Standard,Y,N,N,N,N,N
6054,AAA193,Standard,Y,N,N,N,N,N
5923,AAA194,Standard,Y,N,N,N,N,N
6180,AAA195,Standard,Y,N,N,N,N,N
5972,AAA196,Standard,Y,N,N,N,N,N
6127,AAA197,Standard,Y,N,N,N,N,N
5991,AAA198,Standard,Y,N,N,N,N,N
6213,AAA199,Standard,Y,N,N,N,N,N
5822,AAA200,Standard,Y,N,N,N,N,N
6121,AAA201,Standard,Y,N,N,N,N,N
5937,AAA202,Standard,Y,N,N,N,N,N
6155,AAA203,Standard,Y,N,N,N,N,N
6130,AAA204,Standard,Y,N,N,N,N,N
5917,AAA205,Standard,Y,N,N,N,N,N
6114,AAA206,Standard,Y,N,N,N,N,N
5858,AAA207,Standard,Y,N,N,N,N,N
5994,AAA208,Standard,Y,N,N,N,N,N
6174,AAA209,Standard,Y,N,N,N,N,N
5875,AAA210,Standard,Y,N,N,N,N,N
6209,AAA211,Standard,Y,N,N,N,N,N
6191,AAA212,Standard,Y,N,N,N,N,N
6219,AAA213,Standard,Y,N,N,N,N,N
6293,AAA214,Standard,Y,N,N,N,N,N
6327,AAA215,Standard,Y,N,N,N,N,N
6270,AAA216,Standard,Y,N,N,N,N,N
6312,AAA217,Standard,Y,N,N,N,N,N
6261,AAA218,Standard,Y,N,N,N,N,N
6129,AAA219,Standard,Y,N,N,N,N,N
6383,AAA220,Standard,Y,N,N,N,N,N
6433,AAA221,Standard,Y,N,N,N,N,N
6338,AAA222,Standard,Y,N,N,N,N,N
6514,AAA223,Standard,Y,N,N,N,N,N
6429,AAA224,Standard,Y,N,N,N,N,N
6496,AAA225,Standard,Y,N,N,N,N,N
6540,AAA226,Standard,Y,N,N,N,N,N
6458,AAA227,Standard,Y,N,N,N,N,N
6614,AAA228,Standard,Y,N,N,N,N,N
6761,AAA229,Standard,Y,N,N,N,N,N
6677,AAA230,Standard,Y,N,N,N,N,N
6233,AAA231,Standard,Y,N,N,N,N,N
6697,AAA232,Standard,Y,N,N,N,N,N
6249,AAA233,Standard,Y,N,N,N,N,N
6606,AAA234,Standard,Y,N,N,N,N,N
6703,AAA235,Standard,Y,N,N,N,N,N
6239,AAA236,Standard,Y,N,N,N,N,N
6524,AAA237,Standard,Y,N,N,N,N,N
6769,AAA238,Standard,Y,N,N,N,N,N
6579,AAA239,Standard,Y,N,N,N,N,N
6853,AAA240,Standard,Y,N,N,N,N,N
6702,AAA241,Standard,Y,N,N,N,N,N
6727,AAA242,Standard,Y,N,N,N,N,N
6559,AAA243,Standard,Y,N,N,N,N,N
6899,AAA244,Standard,Y,N,N,N,N,N
6893,AAA245,Standard,Y,N,N,N,N,N
6817,AAA246,Standard,Y,N,N,N,N,N
6860,AAA247,Standard,Y,N,N,N,N,N
6730,AAA248,Standard,Y,N,N,N,N,N
6927,AAA249,Standard,Y,N,N,N,N,N
6568,AAA250,Standard,Y,N,N,N,N,N
6618,AAA251,Standard,Y,N,N,N,N,N
6966,AAA252,Standard,Y,N,N,N,N,N
6955,AAA253,Standard,Y,N,N,N,N,N
6916,AAA254,Standard,Y,N,N,N,N,N
7122,AAA255,Standard,Y,N,N,N,N,N
6523,AAA256,Standard,Y,N,N,N,N,N
7185,AAA257,Standard,Y,N,N,N,N,N
6885,AAA258,Standard,Y,N,N,N,N,N
7016,AAA259,Standard,Y,N,N,N,N,N
7164,AAA260,Standard,Y,N,N,N,N,N
7086,AAA261,Standard,Y,N,N,N,N,N
6987,AAA262,Standard,Y,N,N,N,N,N
7289,AAA263,Standard,Y,N,N,N,N,N
7302,AAA264,Standard,Y,N,N,N,N,N
7154,AAA265,Standard,Y,N,N,N,N,N
7388,AAA266,Standard,Y,N,N,N,N,N
7084,AAA267,Standard,Y,N,N,N,N,N
7392,AAA268,Standard,Y,N,N,N,N,N
7001,AAA269,Standard,Y,N,N,N,N,N
7411,AAA270,Standard,Y,N,N,N,N,N
7460,AAA271,Standard,Y,N,N,N,N,N
7416,AAA272,Standard,Y,N,N,N,N,N
7380,AAA273,Standard,Y,N,N,N,N,N
7456,AAA274,Standard,Y,N,N,N,N,N
6943,AAA275,Standard,Y,N,N,N,N,N
7520,AAA276,Standard,Y,N,N,N,N,N
7275,AAA277,Standard,Y,N,N,N,N,N
7100,AAA278,Standard,Y,N,N,N,N,N
7232,AAA279,Standard,Y,N,N,N,N,N
7290,AAA280,Standard,Y,N,N,N,N,N
7395,AAA281,Standard,Y,N,N,N,N,N
7556,AAA282,Standard,Y,N,N,N,N,N
7594,AAA283,Standard,Y,N,N,N,N,N
7403,AAA284,Standard,Y,N,N,N,N,N
7618,AAA285,Standard,Y,N,N,N,N,N
7058,AAA286,Standard,Y,N,N,N,N,N
7439,AAA287,Standard,Y,N,N,N,N,N
7682,AAA288,Standard,Y,N,N,N,N,N
7605,AAA289,Standard,Y,N,N,N,N,N
7623,AAA290,Standard,Y,N,N,N,N,N
7709,AAA291,Standard,Y,N,N,N,N,N
7264,AAA292,Standard,Y,N,N,N,N,N
7673,AAA293,Standard,Y,N,N,N,N,N
7412,AAA294,Standard,Y,N,N,N,N,N
7589,AAA295,Standard,Y,N,N,N,N,N
7751,AAA296,Standard,Y,N,N,N,N,N
7797,AAA297,Standard,Y,N,N,N,N,N
7805,AAA298,Standard,Y,N,N,N,N,N
7732,AAA299,Standard,Y,N,N,N,N,N
7787,AAA300,Standard,Y,N,N,N,N,N
7786,AAA301,Standard,Y,N,N,N,N,N
7850,AAA302,Standard,Y,N,N,N,N,N
7475,AAA303,Standard,Y,N,N,N,N,N
7916,AAA304,Standard,Y,N,N,N,N,N
7868,AAA305,Standard,Y,N,N,N,N,N
7749,AAA306,Standard,Y,N,N,N,N,N
7658,AAA307,Standard,Y,N,N,N,N,N
7958,AAA308,Standard,Y,N,N,N,N,N
7981,AAA309,Standard,Y,N,N,N,N,N
7689,AAA310,Standard,Y,N,N,N,N,N
7802,AAA311,Standard,Y,N,N,N,N,N
7778,AAA312,Standard,Y,N,N,N,N,N
7819,AAA313,Standard,Y,N,N,N,N,N
7914,AAA314,Standard,Y,N,N,N,N,N
8042,AAA315,Standard,Y,N,N,N,N,N
7997,AAA316,Standard,Y,N,N,N,N,N
7866,AAA317,Standard,Y,N,N,N,N,N
7930,AAA318,Standard,Y,N,N,N,N,N
7727,AAA319,Standard,Y,N,N,N,N,N
7898,AAA320,Standard,Y,N,N,N,N,N
7357,AAA321,Standard,Y,N,N,N,N,N
7825,AAA322,Standard,Y,N,N,N,N,N
7882,AAA323,Standard,Y,N,N,N,N,N
7996,AAA324,Standard,Y,N,N,N,N,N
8186,AAA325,Standard,Y,N,N,N,N,N
7880,AAA326,Standard,Y,N,N,N,N,N
7941,AAA327,Standard,Y,N,N,N,N,N
8129,AAA328,Standard,Y,N,N,N,N,N
7813,AAA329,Standard,Y,N,N,N,N,N
7840,AAA330,Standard,Y,N,N,N,N,N
7901,AAA331,Standard,Y,N,N,N,N,N
8004,AAA332,Standard,Y,N,N,N,N,N
8175,AAA333,Standard,Y,N,N,N,N,N
7729,AAA334,Standard,Y,N,N,N,N,N
8062,AAA335,Standard,Y,N,N,N,N,N
8143,AAA336,Standard,Y,N,N,N,N,N
8326,AAA337,Standard,Y,N,N,N,N,N
8111,AAA338,Standard,Y,N,N,N,N,N
8003,AAA339,Standard,Y,N,N,N,N,N
8323,AAA340,Standard,Y,N,N,N,N,N
7967,AAA341,Standard,Y,N,N,N,N,N
8376,AAA342,Standard,Y,N,N,N,N,N
8418,AAA343,Standard,Y,N,N,N,N,N
8373,AAA344,Standard,Y,N,N,N,N,N
8461,AAA345,Standard,Y,N,N,N,N,N
8422,AAA346,Standard,Y,N,N,N,N,N
8016,AAA347,Standard,Y,N,N,N,N,N
8339,AAA348,Standard,Y,N,N,N,N,N
7653,AAA349,Standard,Y,N,N,N,N,N
8370,AAA350,Standard,Y,N,N,N,N,N
8435,AAA351,Standard,Y,N,N,N,N,N
8355,AAA352,Standard,Y,N,N,N,N,N
8342,AAA353,Standard,Y,N,N,N,N,N
8540,AAA354,Standard,Y,N,N,N,N,N
8547,AAA355,Standard,Y,N,N,N,N,N
8434,AAA356,Standard,Y,N,N,N,N,N
8487,AAA357,Standard,Y,N,N,N,N,N
8324,AAA358,Standard,Y,N,N,N,N,N
8474,AAA359,Standard,Y,N,N,N,N,N
8409,AAA360,Standard,Y,N,N,N,N,N
8714,AAA361,Standard,Y,N,N,N,N,N
8475,AAA362,Standard,Y,N,N,N,N,N
8530,AAA363,Standard,Y,N,N,N,N,N
8581,AAA364,Standard,Y,N,N,N,N,N
8526,AAA365,Standard,Y,N,N,N,N,N
8645,AAA366,Standard,Y,N,N,N,N,N
8662,AAA367,Standard,Y,N,N,N,N,N
8638,AAA368,Standard,Y,N,N,N,N,N
8560,AAA369,Standard,Y,N,N,N,N,N
8601,AAA370,Standard,Y,N,N,N,N,N
8426,AAA371,Standard,Y,N,N,N,N,N
8541,AAA372,Standard,Y,N,N,N,N,N
8542,AAA373,Standard,Y,N,N,N,N,N
8605,AAA374,Standard,Y,N,N,N,N,N
8328,AAA375,Standard,Y,N,N,N,N,N
8726,AAA376,Standard,Y,N,N,N,N,N
8803,AAA377,Standard,Y,N,N,N,N,N
8680,AAA378,Standard,Y,N,N,N,N,N
8744,AAA379,Standard,Y,N,N,N,N,N
8369,AAA380,Standard,Y,N,N,N,N,N
8814,AAA381,Standard,Y,N,N,N,N,N
8841,AAA382,Standard,Y,N,N,N,N,N
8712,AAA383,Standard,Y,N,N,N,N,N
8947,AAA384,Standard,Y,N,N,N,N,N
8770,AAA385,Standard,Y,N,N,N,N,N
8771,AAA386,Standard,Y,N,N,N,N,N
8733,AAA387,Standard,Y,N,N,N,N,N
8831,AAA388,Standard,Y,N,N,N,N,N
8901,AAA389,Standard,Y,N,N,N,N,N
8564,AAA390,Standard,Y,N,N,N,N,N
8727,AAA391,Standard,Y,N,N,N,N,N
8833,AAA392,Standard,Y,N,N,N,N,N
8997,AAA393,Standard,Y,N,N,N,N,N
8600,AAA394,Standard,Y,N,N,N,N,N
8800,AAA395,Standard,Y,N,N,N,N,N
8636,AAA396,Standard,Y,N,N,N,N,N
8799,AAA397,Standard,Y,N,N,N,N,N
9099,AAA398,Standard,Y,N,N,N,N,N
8574,AAA399,Standard,Y,N,N,N,N,N
8713,AAA400,Standard,Y,N,N,N,N,N
8682,AAA401,Standard,Y,N,N,N,N,N
8900,AAA402,Standard,Y,N,N,N,N,N
9094,AAA403,Standard,Y,N,N,N,N,N
8995,AAA404,Standard,Y,N,N,N,N,N
9004,AAA405,Standard,Y,N,N,N,N,N
9140,AAA406,Standard,Y,N,N,N,N,N
9195,AAA407,Standard,Y,N,N,N,N,N
8837,AAA408,Standard,Y,N,N,N,N,N
8999,AAA409,Standard,Y,N,N,N,N,N
9191,AAA410,Standard,Y,N,N,N,N,N
9080,AAA411,Standard,Y,N,N,N,N,N
8976,AAA412,Standard,Y,N,N,N,N,N
9052,AAA413,Standard,Y,N,N,N,N,N
9328,AAA414,Standard,Y,N,N,N,N,N
9110,AAA415,Standard,Y,N,N,N,N,N
9009,AAA416,Standard,Y,N,N,N,N,N
9228,AAA417,Standard,Y,N,N,N,N,N
9185,AAA418,Standard,Y,N,N,N,N,N
8996,AAA419,Standard,Y,N,N,N,N,N
9096,AAA420,Standard,Y,N,N,N,N,N
9032,AAA421,Standard,Y,N,N,N,N,N
8809,AAA422,Standard,Y,N,N,N,N,N
9192,AAA423,Standard,Y,N,N,N,N,N
9389,AAA424,Standard,Y,N,N,N,N,N
9029,AAA425,Standard,Y,N,N,N,N,N
9371,AAA426,Standard,Y,N,N,N,N,N
9012,AAA427,Standard,Y,N,N,N,N,N
9384,AAA428,Standard,Y,N,N,N,N,N
9381,AAA429,Standard,Y,N,N,N,N,N
9503,AAA430,Standard,Y,N,N,N,N,N
9403,AAA431,Standard,Y,N,N,N,N,N
9386,AAA432,Standard,Y,N,N,N,N,N
9462,AAA433,Standard,Y,N,N,N,N,N
9345,AAA434,Standard,Y,N,N,N,N,N
9383,AAA435,Standard,Y,N,N,N,N,N
9522,AAA436,Standard,Y,N,N,N,N,N
9628,AAA437,Standard,Y,N,N,N,N,N
9365,AAA438,Standard,Y,N,N,N,N,N
9614,AAA439,Standard,Y,N,N,N,N,N
9613,AAA440,Standard,Y,N,N,N,N,N
9603,AAA441,Standard,Y,N,N,N,N,N
9663,AAA442,Standard,Y,N,N,N,N,N
9437,AAA443,Standard,Y,N,N,N,N,N
9510,AAA444,Standard,Y,N,N,N,N,N
9709,AAA445,Standard,Y,N,N,N,N,N
9738,AAA446,Standard,Y,N,N,N,N,N
9536,AAA447,Standard,Y,N,N,N,N,N
9748,AAA448,Standard,Y,N,N,N,N,N
9723,AAA449,Standard,Y,N,N,N,N,N
9277,AAA450,Standard,Y,N,N,N,N,N
9744,AAA451,Standard,Y,N,N,N,N,N
9531,AAA452,Standard,Y,N,N,N,N,N
9380,AAA453,Standard,Y,N,N,N,N,N
9761,AAA454,Standard,Y,N,N,N,N,N
9650,AAA455,Standard,Y,N,N,N,N,N
9796,AAA456,Standard,Y,N,N,N,N,N
9715,AAA457,Standard,Y,N,N,N,N,N
9689,AAA458,Standard,Y,N,N,N,N,N
9762,AAA459,Standard,Y,N,N,N,N,N
9657,AAA460,Standard,Y,N,N,N,N,N
9791,AAA461,Standard,Y,N,N,N,N,N
9773,AAA462,Standard,Y,N,N,N,N,N
9395,AAA463,Standard,Y,N,N,N,N,N
9754,AAA464,Standard,Y,N,N,N,N,N
9765,AAA465,Standard,Y,N,N,N,N,N
9619,AAA466,Standard,Y,N,N,N,N,N
9751,AAA467,Standard,Y,N,N,N,N,N
2938,AAA468,Standard,Y,N,N,N,N,N
3640,AAA469,Standard,Y,N,N,N,N,N
3690,AAA470,Standard,Y,N,N,N,N,N
2856,AAA471,Standard,Y,N,N,N,N,N
3281,AAA472,Standard,Y,N,N,N,N,N
4392,AAA473,Standard,Y,N,N,N,N,N
2829,AAA474,Standard,Y,N,N,N,N,N
2831,AAA475,Standard,Y,N,N,N,N,N
2832,AAA476,Standard,Y,N,N,N,N,N
2833,AAA477,Standard,Y,N,N,N,N,N
2834,AAA478,Standard,Y,N,N,N,N,N
2835,AAA479,Standard,Y,N,N,N,N,N
2836,AAA480,Standard,Y,N,N,N,N,N
2837,AAA481,Standard,Y,N,N,N,N,N
2838,AAA482,Standard,Y,N,N,N,N,N
2840,AAA483,Standard,Y,N,N,N,N,N
2841,AAA484,Standard,Y,N,N,N,N,N
2842,AAA485,Standard,Y,N,N,N,N,N
2843,AAA486,Standard,Y,N,N,N,N,N
2844,AAA487,Standard,Y,N,N,N,N,N
2846,AAA488,Standard,Y,N,N,N,N,N
2847,AAA489,Standard,Y,N,N,N,N,N
2848,AAA490,Standard,Y,N,N,N,N,N
2849,AAA491,Standard,Y,N,N,N,N,N
2850,AAA492,Standard,Y,N,N,N,N,N
2851,AAA493,Standard,Y,N,N,N,N,N
2852,AAA494,Standard,Y,N,N,N,N,N
2853,AAA495,Standard,Y,N,N,N,N,N
2854,AAA496,Standard,Y,N,N,N,N,N
2855,AAA497,Standard,Y,N,N,N,N,N
2857,AAA498,Standard,Y,N,N,N,N,N
2858,AAA499,Standard,Y,N,N,N,N,N
2859,AAA500,Standard,Y,N,N,N,N,N
2860,AAA501,Standard,Y,N,N,N,N,N
2861,AAA502,Standard,Y,N,N,N,N,N
2862,AAA503,Standard,Y,N,N,N,N,N
2863,AAA504,Standard,Y,N,N,N,N,N
2864,AAA505,Standard,Y,N,N,N,N,N
2865,AAA506,Standard,Y,N,N,N,N,N
2866,AAA507,Standard,Y,N,N,N,N,N
2868,AAA508,Standard,Y,N,N,N,N,N
2869,AAA509,Standard,Y,N,N,N,N,N
2870,AAA510,Standard,Y,N,N,N,N,N
2871,AAA511,Standard,Y,N,N,N,N,N
2873,AAA512,Standard,Y,N,N,N,N,N
2874,AAA513,Standard,Y,N,N,N,N,N
2875,AAA514,Standard,Y,N,N,N,N,N
2876,AAA515,Standard,Y,N,N,N,N,N
2877,AAA516,Standard,Y,N,N,N,N,N
2878,AAA517,Standard,Y,N,N,N,N,N
2879,AAA518,Standard,Y,N,N,N,N,N
2880,AAA519,Standard,Y,N,N,N,N,N
2881,AAA520,Standard,Y,N,N,N,N,N
2884,AAA521,Standard,Y,N,N,N,N,N
2885,AAA522,Standard,Y,N,N,N,N,N
2886,AAA523,Standard,Y,N,N,N,N,N
2887,AAA524,Standard,Y,N,N,N,N,N
2888,AAA525,Standard,Y,N,N,N,N,N
2889,AAA526,Standard,Y,N,N,N,N,N
2890,AAA527,Standard,Y,N,N,N,N,N
2891,AAA528,Standard,Y,N,N,N,N,N
2892,AAA529,Standard,Y,N,N,N,N,N
2893,AAA530,Standard,Y,N,N,N,N,N
2894,AAA531,Standard,Y,N,N,N,N,N
2895,AAA532,Standard,Y,N,N,N,N,N
2897,AAA533,Standard,Y,N,N,N,N,N
2898,AAA534,Standard,Y,N,N,N,N,N
2899,AAA535,Standard,Y,N,N,N,N,N
2900,AAA536,Standard,Y,N,N,N,N,N
2901,AAA537,Standard,Y,N,N,N,N,N
2902,AAA538,Standard,Y,N,N,N,N,N
2903,AAA539,Standard,Y,N,N,N,N,N
2905,AAA540,Standard,Y,N,N,N,N,N
2907,AAA541,Standard,Y,N,N,N,N,N
2908,AAA542,Standard,Y,N,N,N,N,N
2910,AAA543,Standard,Y,N,N,N,N,N
2912,AAA544,Standard,Y,N,N,N,N,N
2913,AAA545,Standard,Y,N,N,N,N,N
2914,AAA546,Standard,Y,N,N,N,N,N
2915,AAA547,Standard,Y,N,N,N,N,N
2917,AAA548,Standard,Y,N,N,N,N,N
2918,AAA549,Standard,Y,N,N,N,N,N
2919,AAA550,Standard,Y,N,N,N,N,N
2920,AAA551,Standard,Y,N,N,N,N,N
2923,AAA552,Standard,Y,N,N,N,N,N
2924,AAA553,Standard,Y,N,N,N,N,N
2925,AAA554,Standard,Y,N,N,N,N,N
2926,AAA555,Standard,Y,N,N,N,N,N
2927,AAA556,Standard,Y,N,N,N,N,N
2928,AAA557,Standard,Y,N,N,N,N,N
2929,AAA558,Standard,Y,N,N,N,N,N
2930,AAA559,Standard,Y,N,N,N,N,N
2931,AAA560,Standard,Y,N,N,N,N,N
2933,AAA561,Standard,Y,N,N,N,N,N
2934,AAA562,Standard,Y,N,N,N,N,N
2935,AAA563,Standard,Y,N,N,N,N,N
2937,AAA564,Standard,Y,N,N,N,N,N
2939,AAA565,Standard,Y,N,N,N,N,N
2940,AAA566,Standard,Y,N,N,N,N,N
2941,AAA567,Standard,Y,N,N,N,N,N
2942,AAA568,Standard,Y,N,N,N,N,N
2944,AAA569,Standard,Y,N,N,N,N,N
2945,AAA570,Standard,Y,N,N,N,N,N
2946,AAA571,Standard,Y,N,N,N,N,N
2948,AAA572,Standard,Y,N,N,N,N,N
2949,AAA573,Standard,Y,N,N,N,N,N
2950,AAA574,Standard,Y,N,N,N,N,N
2951,AAA575,Standard,Y,N,N,N,N,N
2952,AAA576,Standard,Y,N,N,N,N,N
2953,AAA577,Standard,Y,N,N,N,N,N
2954,AAA578,Standard,Y,N,N,N,N,N
2955,AAA579,Standard,Y,N,N,N,N,N
2957,AAA580,Standard,Y,N,N,N,N,N
2958,AAA581,Standard,Y,N,N,N,N,N
2959,AAA582,Standard,Y,N,N,N,N,N
2960,AAA583,Standard,Y,N,N,N,N,N
2963,AAA584,Standard,Y,N,N,N,N,N
2967,AAA585,Standard,Y,N,N,N,N,N
2968,AAA586,Standard,Y,N,N,N,N,N
2969,AAA587,Standard,Y,N,N,N,N,N
2970,AAA588,Standard,Y,N,N,N,N,N
2972,AAA589,Standard,Y,N,N,N,N,N
2973,AAA590,Standard,Y,N,N,N,N,N
2975,AAA591,Standard,Y,N,N,N,N,N
2976,AAA592,Standard,Y,N,N,N,N,N
2977,AAA593,Standard,Y,N,N,N,N,N
2978,AAA594,Standard,Y,N,N,N,N,N
2981,AAA595,Standard,Y,N,N,N,N,N
2982,AAA596,Standard,Y,N,N,N,N,N
2983,AAA597,Standard,Y,N,N,N,N,N
2984,AAA598,Standard,Y,N,N,N,N,N
2985,AAA599,Standard,Y,N,N,N,N,N
2986,AAA600,Standard,Y,N,N,N,N,N
2987,AAA601,Standard,Y,N,N,N,N,N
2988,AAA602,Standard,Y,N,N,N,N,N
2989,AAA603,Standard,Y,N,N,N,N,N
2990,AAA604,Standard,Y,N,N,N,N,N
2991,AAA605,Standard,Y,N,N,N,N,N
2992,AAA606,Standard,Y,N,N,N,N,N
2994,AAA607,Standard,Y,N,N,N,N,N
2995,AAA608,Standard,Y,N,N,N,N,N
2996,AAA609,Standard,Y,N,N,N,N,N
2997,AAA610,Standard,Y,N,N,N,N,N
2998,AAA611,Standard,Y,N,N,N,N,N
2999,AAA612,Standard,Y,N,N,N,N,N
3000,AAA613,Standard,Y,N,N,N,N,N
3001,AAA614,Standard,Y,N,N,N,N,N
3002,AAA615,Standard,Y,N,N,N,N,N
3003,AAA616,Standard,Y,N,N,N,N,N
3004,AAA617,Standard,Y,N,N,N,N,N
3005,AAA618,Standard,Y,N,N,N,N,N
3006,AAA619,Standard,Y,N,N,N,N,N
3007,AAA620,Standard,Y,N,N,N,N,N
3008,AAA621,Standard,Y,N,N,N,N,N
3009,AAA622,Standard,Y,N,N,N,N,N
3010,AAA623,Standard,Y,N,N,N,N,N
3011,AAA624,Standard,Y,N,N,N,N,N
3012,AAA625,Standard,Y,N,N,N,N,N
3013,AAA626,Standard,Y,N,N,N,N,N
3014,AAA627,Standard,Y,N,N,N,N,N
3015,AAA628,Standard,Y,N,N,N,N,N
3016,AAA629,Standard,Y,N,N,N,N,N
3017,AAA630,Standard,Y,N,N,N,N,N
3018,AAA631,Standard,Y,N,N,N,N,N
3019,AAA632,Standard,Y,N,N,N,N,N
3021,AAA633,Standard,Y,N,N,N,N,N
3022,AAA634,Standard,Y,N,N,N,N,N
3023,AAA635,Standard,Y,N,N,N,N,N
3024,AAA636,Standard,Y,N,N,N,N,N
3025,AAA637,Standard,Y,N,N,N,N,N
3030,AAA638,Standard,Y,N,N,N,N,N
3032,AAA639,Standard,Y,N,N,N,N,N
3033,AAA640,Standard,Y,N,N,N,N,N
3034,AAA641,Standard,Y,N,N,N,N,N
3035,AAA642,Standard,Y,N,N,N,N,N
3036,AAA643,Standard,Y,N,N,N,N,N
3037,AAA644,Standard,Y,N,N,N,N,N
3038,AAA645,Standard,Y,N,N,N,N,N
3040,AAA646,Standard,Y,N,N,N,N,N
3041,AAA647,Standard,Y,N,N,N,N,N
3042,AAA648,Standard,Y,N,N,N,N,N
3043,AAA649,Standard,Y,N,N,N,N,N
3044,AAA650,Standard,Y,N,N,N,N,N
3045,AAA651,Standard,Y,N,N,N,N,N
3046,AAA652,Standard,Y,N,N,N,N,N
3047,AAA653,Standard,Y,N,N,N,N,N
3048,AAA654,Standard,Y,N,N,N,N,N
3050,AAA655,Standard,Y,N,N,N,N,N
3051,AAA656,Standard,Y,N,N,N,N,N
3052,AAA657,Standard,Y,N,N,N,N,N
3053,AAA658,Standard,Y,N,N,N,N,N
3054,AAA659,Standard,Y,N,N,N,N,N
3055,AAA660,Standard,Y,N,N,N,N,N
3056,AAA661,Standard,Y,N,N,N,N,N
3057,AAA662,Standard,Y,N,N,N,N,N
3058,AAA663,Standard,Y,N,N,N,N,N
3059,AAA664,Standard,Y,N,N,N,N,N
3060,AAA665,Standard,Y,N,N,N,N,N
3062,AAA666,Standard,Y,N,N,N,N,N
3063,AAA667,Standard,Y,N,N,N,N,N
3064,AAA668,Standard,Y,N,N,N,N,N
3065,AAA669,Standard,Y,N,N,N,N,N
3066,AAA670,Standard,Y,N,N,N,N,N
3067,AAA671,Standard,Y,N,N,N,N,N
3068,AAA672,Standard,Y,N,N,N,N,N
3069,AAA673,Standard,Y,N,N,N,N,N
3070,AAA674,Standard,Y,N,N,N,N,N
3071,AAA675,Standard,Y,N,N,N,N,N
3074,AAA676,Standard,Y,N,N,N,N,N
3075,AAA677,Standard,Y,N,N,N,N,N
3076,AAA678,Standard,Y,N,N,N,N,N
3077,AAA679,Standard,Y,N,N,N,N,N
3078,AAA680,Standard,Y,N,N,N,N,N
3079,AAA681,Standard,Y,N,N,N,N,N
3080,AAA682,Standard,Y,N,N,N,N,N
3081,AAA683,Standard,Y,N,N,N,N,N
3082,AAA684,Standard,Y,N,N,N,N,N
3083,AAA685,Standard,Y,N,N,N,N,N
3084,AAA686,Standard,Y,N,N,N,N,N
3085,AAA687,Standard,Y,N,N,N,N,N
3086,AAA688,Standard,Y,N,N,N,N,N
3087,AAA689,Standard,Y,N,N,N,N,N
3088,AAA690,Standard,Y,N,N,N,N,N
3089,AAA691,Standard,Y,N,N,N,N,N
3091,AAA692,Standard,Y,N,N,N,N,N
3092,AAA693,Standard,Y,N,N,N,N,N
3093,AAA694,Standard,Y,N,N,N,N,N
3094,AAA695,Standard,Y,N,N,N,N,N
3095,AAA696,Standard,Y,N,N,N,N,N
3096,AAA697,Standard,Y,N,N,N,N,N
3097,AAA698,Standard,Y,N,N,N,N,N
3098,AAA699,Standard,Y,N,N,N,N,N
3100,AAA700,Standard,Y,N,N,N,N,N
3101,AAA701,Standard,Y,N,N,N,N,N
3102,AAA702,Standard,Y,N,N,N,N,N
3103,AAA703,Standard,Y,N,N,N,N,N
3104,AAA704,Standard,Y,N,N,N,N,N
3106,AAA705,Standard,Y,N,N,N,N,N
3108,AAA706,Standard,Y,N,N,N,N,N
3110,AAA707,Standard,Y,N,N,N,N,N
3111,AAA708,Standard,Y,N,N,N,N,N
3112,AAA709,Standard,Y,N,N,N,N,N
3113,AAA710,Standard,Y,N,N,N,N,N
3114,AAA711,Standard,Y,N,N,N,N,N
3115,AAA712,Standard,Y,N,N,N,N,N
3117,AAA713,Standard,Y,N,N,N,N,N
3118,AAA714,Standard,Y,N,N,N,N,N
3119,AAA715,Standard,Y,N,N,N,N,N
3120,AAA716,Standard,Y,N,N,N,N,N
3121,AAA717,Standard,Y,N,N,N,N,N
3122,AAA718,Standard,Y,N,N,N,N,N
3123,AAA719,Standard,Y,N,N,N,N,N
3124,AAA720,Standard,Y,N,N,N,N,N
3125,AAA721,Standard,Y,N,N,N,N,N
3126,AAA722,Standard,Y,N,N,N,N,N
3127,AAA723,Standard,Y,N,N,N,N,N
3128,AAA724,Standard,Y,N,N,N,N,N
3129,AAA725,Standard,Y,N,N,N,N,N
3130,AAA726,Standard,Y,N,N,N,N,N
3131,AAA727,Standard,Y,N,N,N,N,N
3132,AAA728,Standard,Y,N,N,N,N,N
3133,AAA729,Standard,Y,N,N,N,N,N
3134,AAA730,Standard,Y,N,N,N,N,N
3136,AAA731,Standard,Y,N,N,N,N,N
3138,AAA732,Standard,Y,N,N,N,N,N
3140,AAA733,Standard,Y,N,N,N,N,N
3141,AAA734,Standard,Y,N,N,N,N,N
3143,AAA735,Standard,Y,N,N,N,N,N
3144,AAA736,Standard,Y,N,N,N,N,N
3145,AAA737,Standard,Y,N,N,N,N,N
3146,AAA738,Standard,Y,N,N,N,N,N
3147,AAA739,Standard,Y,N,N,N,N,N
3148,AAA740,Standard,Y,N,N,N,N,N
3149,AAA741,Standard,Y,N,N,N,N,N
3151,AAA742,Standard,Y,N,N,N,N,N
3152,AAA743,Standard,Y,N,N,N,N,N
